282.895,0.941
282.901,0.921
283.156,0.941
283.41,0.964
283.654,0.964
283.664,0.959
283.919,0.974
284.173,0.988
284.301,0.988
284.427,0.965
284.512,0.965
284.543,0.965
284.682,0.94
284.936,0.984
285.191,0.985
285.375,0.985
285.445,0.99
285.699,1.011
285.954,0.997
286.18,0.997
286.208,0.976
286.462,0.978
286.717,1.007
286.971,0.98
287.183,0.98
287.225,1.033
287.48,1.017
287.734,1.01
287.988,1.007
288.243,1.024
288.497,1.009
288.752,1.026
288.983,1.026
289.006,1.009
289.26,1.02
289.515,1.058
289.769,1.026
290.023,1.037
290.278,1.035
290.485,1.035
290.532,1.035
290.786,1.06
291.041,1.069
291.258,1.069
291.295,1.026
291.549,1.078
291.804,1.059
292.058,1.049
292.313,1.061
292.567,1.08
292.821,1.075
293.076,1.074
293.308,1.074
293.33,1.054
293.584,1.078
293.839,1.084
294.093,1.109
294.132,1.109
294.164,1.109
294.347,1.079
294.602,1.083
294.856,1.079
295.111,1.093
295.255,1.093
295.365,1.071
295.619,1.079
295.874,1.091
296.128,1.09
296.382,1.085
296.594,1.085
296.637,1.096
296.891,1.084
296.999,1.084
297.145,1.091
297.4,1.099
297.57,1.099
297.654,1.093
297.908,1.088
298.163,1.09
298.242,1.09
298.355,1.09
298.417,1.093
298.672,1.113
298.926,1.122
298.998,1.122
299.18,1.111
299.411,1.111
299.435,1.111
299.689,1.099
299.943,1.102
300.198,1.134
300.452,1.13
300.706,1.142
300.961,1.131
301.215,1.136
301.469,1.141
301.724,1.124
301.978,1.129
302.233,1.134
302.487,1.139
302.741,1.138
302.996,1.163
303.25,1.15
303.504,1.166
303.759,1.145
304.013,1.158
304.267,1.162
304.522,1.161
304.776,1.153
305.031,1.164
305.285,1.162
305.539,1.173
305.794,1.153
306.048,1.151
306.302,1.148
306.557,1.15
306.811,1.14
307.065,1.159
307.32,1.174
307.574,1.155
307.828,1.158
308.083,1.163
308.337,1.162
308.592,1.17
308.846,1.163
309.1,1.172
309.355,1.174
309.609,1.167
309.863,1.173
310.118,1.149
310.372,1.161
310.626,1.174
310.881,1.192
311.135,1.202
311.389,1.198
311.644,1.172
311.898,1.193
312.153,1.181
312.407,1.178
312.661,1.167
312.916,1.186
313.17,1.182
313.429,1.2
313.688,1.198
313.947,1.2
314.206,1.186
314.465,1.213
314.724,1.21
314.983,1.218
315.242,1.21
315.501,1.211
315.76,1.213
316.019,1.224
316.278,1.223
316.536,1.221
316.795,1.231
317.054,1.229
317.313,1.226
317.572,1.232
317.831,1.218
318.09,1.228
318.349,1.22
318.608,1.218
318.867,1.226
319.126,1.218
319.385,1.211
319.644,1.21
319.903,1.223
320.162,1.217
320.421,1.212
320.68,1.221
320.939,1.22
321.198,1.223
321.457,1.205
321.716,1.218
321.975,1.216
322.234,1.219
322.493,1.208
322.752,1.231
323.01,1.225
323.269,1.225
323.528,1.217
323.787,1.231
324.046,1.23
324.305,1.239
324.564,1.243
324.823,1.234
325.082,1.228
325.341,1.247
325.6,1.251
325.859,1.247
326.118,1.25
326.377,1.254
326.636,1.258
326.895,1.262
327.154,1.265
327.413,1.273
327.672,1.275
327.931,1.27
328.19,1.278
328.449,1.279
328.708,1.278
328.967,1.282
329.226,1.287
329.485,1.283
329.743,1.293
330.002,1.303
330.261,1.305
330.52,1.306
330.779,1.303
331.038,1.304
331.297,1.305
331.556,1.302
331.815,1.299
332.074,1.297
332.333,1.303
332.592,1.309
332.851,1.3
333.11,1.316
333.369,1.312
333.628,1.312
333.887,1.296
334.146,1.3
334.405,1.305
334.664,1.301
334.923,1.298
335.182,1.303
335.441,1.301
335.7,1.299
335.959,1.307
336.217,1.301
336.476,1.306
336.735,1.306
336.994,1.298
337.253,1.307
337.512,1.316
337.771,1.31
338.03,1.305
338.289,1.317
338.548,1.321
338.807,1.313
339.066,1.327
339.325,1.332
339.584,1.323
339.843,1.342
340.102,1.339
340.361,1.338
340.62,1.348
340.879,1.338
341.138,1.352
341.397,1.343
341.656,1.352
341.915,1.351
342.174,1.359
342.433,1.358
342.691,1.366
342.95,1.357
343.209,1.362
343.468,1.368
343.727,1.376
343.986,1.378
344.245,1.378
344.504,1.382
344.763,1.381
345.022,1.387
345.281,1.375
345.54,1.386
345.799,1.382
346.058,1.39
346.317,1.376
346.576,1.382
346.835,1.387
347.094,1.383
347.353,1.377
347.612,1.383
347.871,1.376
348.13,1.375
348.389,1.376
348.648,1.378
348.907,1.375
349.166,1.379
349.424,1.367
349.683,1.375
349.942,1.363
350.201,1.363
350.46,1.367
350.719,1.364
350.978,1.366
351.237,1.369
351.496,1.368
351.755,1.374
352.014,1.369
352.273,1.366
352.532,1.371
352.791,1.379
353.05,1.381
353.309,1.379
353.568,1.377
353.827,1.378
354.086,1.39
354.345,1.391
354.604,1.393
354.863,1.399
355.122,1.402
355.381,1.404
355.64,1.408
355.898,1.413
356.157,1.412
356.416,1.42
356.675,1.424
356.934,1.436
357.193,1.428
357.452,1.429
357.711,1.439
357.97,1.436
358.229,1.446
358.488,1.445
358.747,1.452
359.006,1.459
359.265,1.46
359.524,1.455
359.783,1.456
360.042,1.456
360.301,1.464
360.56,1.471
360.819,1.462
361.078,1.47
361.337,1.464
361.596,1.463
361.855,1.463
362.114,1.47
362.372,1.465
362.631,1.467
362.89,1.469
363.149,1.46
363.408,1.463
363.667,1.462
363.926,1.464
364.185,1.463
364.444,1.456
364.703,1.454
364.962,1.447
365.221,1.455
365.48,1.451
365.741,1.448
366.002,1.449
366.264,1.442
366.525,1.441
366.786,1.436
367.047,1.43
367.308,1.425
367.57,1.434
367.831,1.425
368.092,1.423
368.353,1.428
368.614,1.423
368.876,1.421
369.137,1.428
369.398,1.418
369.659,1.421
369.92,1.421
370.182,1.417
370.443,1.417
370.704,1.415
370.965,1.426
371.226,1.423
371.488,1.421
371.749,1.423
372.01,1.424
372.271,1.424
372.532,1.423
372.794,1.422
373.055,1.427
373.316,1.427
373.577,1.419
373.838,1.42
374.1,1.422
374.361,1.425
374.622,1.421
374.883,1.417
375.144,1.42
375.406,1.417
375.667,1.419
375.928,1.417
376.189,1.412
376.45,1.408
376.712,1.401
376.973,1.406
377.234,1.402
377.495,1.405
377.756,1.396
378.018,1.398
378.279,1.391
378.54,1.382
378.801,1.382
379.062,1.375
379.324,1.371
379.585,1.372
379.846,1.365
380.107,1.353
380.368,1.352
380.63,1.349
380.891,1.344
381.152,1.341
381.413,1.334
381.674,1.327
381.936,1.326
382.197,1.32
382.458,1.312
382.719,1.305
382.98,1.306
383.242,1.301
383.503,1.294
383.764,1.293
384.025,1.286
384.286,1.284
384.548,1.278
384.809,1.273
385.07,1.266
385.331,1.264
385.592,1.261
385.854,1.262
386.115,1.258
386.376,1.254
386.637,1.249
386.898,1.251
387.16,1.245
387.421,1.245
387.682,1.245
387.943,1.239
388.204,1.236
388.466,1.24
388.727,1.238
388.988,1.234
389.249,1.232
389.51,1.233
389.772,1.234
390.033,1.23
390.294,1.232
390.555,1.233
390.816,1.23
391.078,1.231
391.339,1.23
391.6,1.228
391.861,1.233
392.122,1.229
392.384,1.226
392.645,1.226
392.906,1.228
393.167,1.228
393.428,1.227
393.69,1.226
393.951,1.221
394.212,1.222
394.473,1.224
394.734,1.222
394.996,1.223
395.257,1.218
395.518,1.218
395.779,1.218
396.04,1.22
396.302,1.215
396.563,1.215
396.824,1.21
397.085,1.207
397.346,1.209
397.608,1.209
397.869,1.207
398.13,1.206
398.391,1.205
398.652,1.202
398.914,1.2
399.175,1.198
399.436,1.195
399.697,1.195
399.958,1.186
400.22,1.187
400.481,1.183
400.742,1.181
401.003,1.178
401.264,1.173
401.526,1.171
401.787,1.173
402.048,1.166
402.309,1.161
402.57,1.161
402.832,1.155
403.093,1.155
403.354,1.151
403.615,1.143
403.876,1.143
404.138,1.141
404.399,1.14
404.66,1.137
404.931,1.131
405.202,1.129
405.473,1.13
405.745,1.128
406.016,1.127
406.287,1.126
406.558,1.121
406.829,1.119
407.1,1.119
407.371,1.116
407.642,1.117
407.914,1.114
408.185,1.113
408.456,1.113
408.727,1.112
408.998,1.112
409.269,1.113
409.54,1.113
409.811,1.11
410.083,1.11
410.354,1.108
410.625,1.108
410.896,1.111
411.167,1.109
411.438,1.11
411.709,1.111
411.981,1.109
412.252,1.111
412.523,1.11
412.794,1.111
413.065,1.113
413.336,1.111
413.607,1.114
413.878,1.113
414.15,1.112
414.421,1.111
414.692,1.111
414.963,1.111
415.234,1.115
415.505,1.113
415.776,1.113
416.047,1.11
416.319,1.11
416.59,1.112
416.861,1.111
417.132,1.112
417.403,1.11
417.674,1.109
417.945,1.11
418.217,1.108
418.488,1.108
418.759,1.105
419.03,1.106
419.301,1.101
419.572,1.097
419.843,1.096
420.114,1.096
420.386,1.095
420.657,1.094
420.928,1.091
421.199,1.09
421.47,1.086
421.741,1.083
422.012,1.082
422.283,1.081
422.555,1.079
422.826,1.076
423.097,1.071
423.368,1.069
423.639,1.068
423.91,1.065
424.181,1.062
424.453,1.061
424.724,1.058
424.995,1.056
425.266,1.054
425.537,1.051
425.808,1.049
426.079,1.046
426.35,1.045
426.622,1.042
426.893,1.037
427.164,1.034
427.435,1.032
427.706,1.03
427.977,1.028
428.248,1.025
428.519,1.025
428.791,1.023
429.062,1.022
429.333,1.02
429.604,1.018
429.875,1.019
430.146,1.017
430.417,1.014
430.689,1.013
430.96,1.016
431.231,1.015
431.502,1.013
431.773,1.013
432.044,1.012
432.315,1.011
432.586,1.012
432.858,1.012
433.129,1.01
433.4,1.011
433.671,1.011
433.942,1.012
434.213,1.011
434.484,1.012
434.755,1.014
435.027,1.013
435.298,1.014
435.569,1.011
435.84,1.014
436.114,1.013
436.388,1.014
436.663,1.014
436.937,1.016
437.211,1.014
437.485,1.014
437.759,1.013
438.034,1.014
438.308,1.015
438.582,1.017
438.856,1.018
439.13,1.018
439.405,1.017
439.679,1.018
439.953,1.018
440.227,1.019
440.501,1.018
440.776,1.02
441.05,1.016
441.324,1.016
441.598,1.018
441.872,1.018
442.147,1.018
442.421,1.021
442.695,1.018
442.969,1.019
443.244,1.017
443.518,1.019
443.792,1.016
444.066,1.017
444.34,1.017
444.615,1.017
444.889,1.015
445.163,1.014
445.437,1.013
445.711,1.014
445.986,1.014
446.26,1.014
446.534,1.014
446.808,1.01
447.082,1.01
447.357,1.011
447.631,1.01
447.905,1.009
448.179,1.007
448.453,1.006
448.728,1.007
449.002,1.005
449.276,1.004
449.55,1.003
449.824,1
450.099,1.001
450.373,1.006
450.647,1.008
450.921,1.007
451.195,1.007
451.47,1.007
451.744,1.009
452.018,1.009
452.292,1.009
452.566,1.011
452.841,1.01
453.115,1.01
453.389,1.012
453.663,1.012
453.937,1.014
454.212,1.014
454.486,1.013
454.76,1.014
455.034,1.014
455.308,1.015
455.583,1.014
455.857,1.016
456.131,1.016
456.405,1.016
456.68,1.016
456.954,1.017
457.228,1.018
457.502,1.018
457.776,1.018
458.051,1.02
458.325,1.02
458.599,1.02
458.873,1.02
459.147,1.022
459.422,1.021
459.696,1.024
459.97,1.022
460.244,1.024
460.518,1.023
460.793,1.023
461.067,1.026
461.341,1.025
461.615,1.028
461.889,1.026
462.164,1.028
462.438,1.029
462.712,1.029
462.986,1.029
463.26,1.028
463.535,1.031
463.809,1.031
464.083,1.031
464.357,1.03
464.631,1.033
464.906,1.03
465.18,1.032
465.454,1.033
465.728,1.034
466.002,1.033
466.277,1.033
466.551,1.035
466.825,1.032
467.099,1.033
467.373,1.034
467.648,1.037
467.922,1.034
468.196,1.036
468.47,1.036
468.744,1.038
469.019,1.039
469.293,1.038
469.567,1.041
469.841,1.038
470.116,1.04
470.39,1.039
470.664,1.039
470.938,1.041
471.212,1.04
471.487,1.041
471.761,1.045
472.035,1.042
472.309,1.045
472.583,1.046
472.858,1.045
473.132,1.045
473.406,1.046
473.68,1.046
473.954,1.048
474.229,1.046
474.503,1.048
474.777,1.05
475.051,1.05
475.325,1.05
475.6,1.051
475.874,1.05
476.148,1.051
476.422,1.055
476.696,1.053
476.971,1.053
477.245,1.055
477.519,1.055
477.793,1.057
478.067,1.057
478.342,1.056
478.616,1.061
478.89,1.062
479.164,1.06
479.438,1.061
479.713,1.061
479.987,1.063
480.261,1.063
480.535,1.063
480.809,1.065
481.084,1.065
481.358,1.068
481.632,1.068
481.906,1.067
482.18,1.07
482.455,1.071
482.729,1.071
483.003,1.073
483.277,1.074
483.551,1.074
483.826,1.075
484.1,1.075
484.374,1.077
484.648,1.077
484.923,1.08
485.197,1.08
485.471,1.08
485.745,1.082
486.019,1.082
486.294,1.082
486.568,1.084
486.842,1.084
487.116,1.086
487.39,1.088
487.665,1.091
487.939,1.089
488.213,1.09
488.487,1.091
488.761,1.091
489.036,1.096
489.31,1.095
489.584,1.094
489.858,1.097
490.132,1.097
490.407,1.098
490.681,1.101
490.955,1.1
491.229,1.101
491.503,1.101
491.778,1.103
492.052,1.104
492.326,1.104
492.6,1.105
492.874,1.107
493.149,1.108
493.423,1.11
493.697,1.11
493.971,1.112
494.245,1.11
494.52,1.114
494.794,1.116
495.068,1.115
495.342,1.117
495.616,1.119
495.891,1.119
496.165,1.119
496.439,1.12
496.713,1.124
496.987,1.123
497.262,1.123
497.536,1.126
497.81,1.125
498.084,1.127
498.359,1.129
498.633,1.132
498.907,1.133
499.181,1.133
499.455,1.134
499.73,1.134
500.004,1.134
500.278,1.137
500.552,1.138
500.826,1.14
501.101,1.141
501.375,1.141
501.649,1.143
501.923,1.143
502.197,1.143
502.472,1.147
502.746,1.147
503.02,1.149
503.294,1.15
503.568,1.152
503.843,1.153
504.117,1.154
504.391,1.153
504.665,1.154
504.939,1.156
505.214,1.157
505.488,1.159
505.762,1.161
506.036,1.162
506.31,1.162
506.585,1.164
506.859,1.164
507.133,1.166
507.407,1.167
507.681,1.17
507.956,1.171
508.23,1.171
508.504,1.172
508.778,1.174
509.052,1.175
509.327,1.175
509.601,1.176
509.875,1.18
510.149,1.18
510.423,1.18
510.698,1.183
510.972,1.185
511.246,1.185
511.52,1.185
511.795,1.189
512.069,1.186
512.343,1.189
512.617,1.19
512.891,1.191
513.166,1.194
513.44,1.193
513.714,1.194
513.988,1.195
514.262,1.196
514.537,1.2
514.811,1.2
515.085,1.201
515.359,1.204
515.633,1.203
515.908,1.206
516.182,1.207
516.456,1.21
516.73,1.21
517.004,1.212
517.279,1.211
517.553,1.214
517.827,1.217
518.101,1.215
518.375,1.22
518.65,1.219
518.924,1.222
519.198,1.223
519.472,1.224
519.746,1.225
520.021,1.226
520.295,1.23
520.569,1.229
520.843,1.23
521.117,1.232
521.392,1.235
521.666,1.235
521.94,1.239
522.214,1.238
522.488,1.239
522.763,1.239
523.037,1.242
523.311,1.242
523.585,1.246
523.859,1.247
524.134,1.247
524.408,1.249
524.682,1.251
524.956,1.254
525.231,1.254
525.505,1.256
525.779,1.255
526.053,1.26
526.327,1.261
526.602,1.263
526.876,1.264
527.15,1.266
527.424,1.266
527.698,1.27
527.973,1.271
528.247,1.272
528.521,1.275
528.795,1.278
529.069,1.279
529.344,1.278
529.618,1.28
529.892,1.281
530.166,1.283
530.44,1.284
530.715,1.288
530.989,1.29
531.263,1.291
531.537,1.294
531.811,1.294
532.086,1.296
532.36,1.298
532.634,1.299
532.908,1.302
533.182,1.304
533.457,1.304
533.731,1.305
534.005,1.307
534.279,1.309
534.553,1.313
534.828,1.314
535.102,1.313
535.376,1.314
535.65,1.317
535.924,1.318
536.199,1.321
536.473,1.323
536.747,1.325
537.021,1.327
537.295,1.326
537.57,1.328
537.844,1.33
538.118,1.333
538.392,1.333
538.666,1.338
538.941,1.337
539.215,1.338
539.489,1.339
539.763,1.342
540.038,1.346
540.312,1.344
540.586,1.346
540.86,1.347
541.134,1.35
541.409,1.35
541.683,1.353
541.957,1.354
542.231,1.355
542.505,1.36
542.78,1.361
543.054,1.361
543.328,1.361
543.602,1.366
543.876,1.365
544.151,1.369
544.425,1.37
544.699,1.372
544.973,1.371
545.247,1.374
545.522,1.378
545.796,1.379
546.07,1.379
546.351,1.383
546.632,1.384
546.912,1.383
547.193,1.384
547.474,1.387
547.755,1.389
548.036,1.392
548.317,1.392
548.597,1.395
548.878,1.394
549.159,1.397
549.44,1.398
549.721,1.402
550.001,1.404
550.282,1.404
550.563,1.405
550.844,1.407
551.125,1.408
551.406,1.411
551.686,1.413
551.967,1.415
552.248,1.416
552.529,1.418
552.81,1.421
553.09,1.422
553.371,1.425
553.652,1.425
553.933,1.426
554.214,1.429
554.495,1.433
554.775,1.431
555.056,1.432
555.337,1.436
555.618,1.437
555.899,1.44
556.179,1.442
556.46,1.443
556.741,1.444
557.022,1.446
557.303,1.449
557.584,1.451
557.864,1.453
558.145,1.452
558.426,1.457
558.707,1.459
558.988,1.459
559.268,1.461
559.549,1.464
559.83,1.466
560.111,1.467
560.392,1.469
560.673,1.471
560.953,1.475
561.234,1.476
561.515,1.479
561.796,1.481
562.077,1.481
562.357,1.482
562.638,1.487
562.919,1.489
563.2,1.49
563.481,1.493
563.762,1.495
564.042,1.498
564.323,1.498
564.604,1.502
564.885,1.503
565.166,1.507
565.446,1.508
565.727,1.509
566.008,1.512
566.289,1.515
566.57,1.515
566.851,1.52
567.131,1.523
567.412,1.523
567.693,1.526
567.974,1.528
568.255,1.529
568.535,1.533
568.816,1.536
569.097,1.539
569.378,1.541
569.659,1.542
569.94,1.545
570.22,1.549
570.501,1.551
570.782,1.551
571.063,1.553
571.344,1.557
571.624,1.558
571.905,1.562
572.186,1.562
572.467,1.565
572.748,1.568
573.029,1.57
573.309,1.571
573.59,1.575
573.871,1.577
574.152,1.58
574.433,1.581
574.713,1.585
574.994,1.585
575.275,1.591
575.556,1.591
575.837,1.592
576.118,1.595
576.398,1.599
576.679,1.6
576.96,1.602
577.245,1.606
577.531,1.607
577.816,1.611
578.102,1.612
578.387,1.614
578.672,1.62
578.958,1.619
579.243,1.622
579.529,1.627
579.814,1.631
580.099,1.631
580.385,1.633
580.67,1.635
580.956,1.639
581.241,1.643
581.526,1.641
581.812,1.645
582.097,1.646
582.382,1.649
582.668,1.653
582.953,1.657
583.239,1.656
583.524,1.657
583.809,1.662
584.095,1.663
584.38,1.665
584.666,1.667
584.951,1.673
585.236,1.671
585.522,1.675
585.807,1.677
586.093,1.681
586.378,1.683
586.663,1.684
586.949,1.685
587.234,1.687
587.52,1.687
587.805,1.692
588.09,1.693
588.376,1.697
588.661,1.697
588.947,1.699
589.232,1.702
589.517,1.702
589.803,1.707
590.088,1.707
590.374,1.71
590.659,1.713
590.944,1.716
591.23,1.714
591.515,1.718
591.8,1.718
592.086,1.72
592.371,1.726
592.657,1.728
592.942,1.728
593.227,1.73
593.513,1.733
593.798,1.735
594.084,1.739
594.369,1.739
594.654,1.74
594.94,1.743
595.225,1.747
595.511,1.749
595.796,1.751
596.081,1.753
596.367,1.756
596.652,1.76
596.938,1.762
597.223,1.762
597.508,1.765
597.794,1.767
598.079,1.772
598.365,1.771
598.65,1.775
598.935,1.78
599.221,1.781
599.506,1.782
599.792,1.785
600.077,1.786
600.362,1.79
600.648,1.793
600.933,1.792
601.218,1.797
601.504,1.8
601.789,1.802
602.075,1.805
602.36,1.808
602.645,1.81
602.931,1.812
603.216,1.816
603.502,1.82
603.787,1.82
604.072,1.822
604.358,1.825
604.643,1.828
604.929,1.83
605.214,1.833
605.499,1.839
605.785,1.841
606.07,1.845
606.356,1.847
606.641,1.848
606.926,1.852
607.212,1.853
607.497,1.859
607.783,1.86
608.068,1.863
608.353,1.866
608.639,1.871
608.924,1.874
609.21,1.876
609.495,1.877
609.78,1.88
610.066,1.883
610.351,1.888
610.636,1.89
610.922,1.894
611.207,1.897
611.493,1.898
611.778,1.901
612.063,1.906
612.349,1.909
612.634,1.912
612.92,1.914
613.205,1.917
613.49,1.922
613.776,1.925
614.061,1.927
614.347,1.93
614.632,1.935
614.917,1.938
615.203,1.942
615.488,1.944
615.774,1.949
616.059,1.949
616.344,1.953
616.63,1.956
616.915,1.958
617.201,1.96
617.486,1.967
617.771,1.97
618.057,1.974
618.342,1.973
618.627,1.978
618.913,1.979
619.198,1.985
619.484,1.988
619.769,1.995
620.054,1.998
620.34,1.998
620.625,2.002
620.911,2.008
621.196,2.009
621.481,2.014
621.767,2.014
622.052,2.021
622.338,2.022
622.623,2.027
622.908,2.031
623.194,2.032
623.479,2.036
623.765,2.04
624.05,2.042
624.335,2.045
624.621,2.049
624.906,2.056
625.192,2.054
625.477,2.059
625.762,2.066
626.048,2.066
626.333,2.069
626.619,2.075
626.904,2.077
627.189,2.082
627.475,2.086
627.76,2.088
628.045,2.088
628.331,2.094
628.616,2.095
628.902,2.101
629.187,2.103
629.472,2.109
629.758,2.112
630.043,2.114
630.329,2.119
630.614,2.124
630.899,2.127
631.185,2.131
631.47,2.137
631.756,2.14
632.041,2.142
632.326,2.145
632.612,2.149
632.897,2.153
633.183,2.158
633.468,2.16
633.753,2.167
634.039,2.17
634.324,2.172
634.61,2.178
634.895,2.183
635.18,2.185
635.466,2.188
635.751,2.194
636.037,2.198
636.322,2.204
636.607,2.207
636.893,2.208
637.178,2.214
637.463,2.22
637.749,2.224
638.034,2.226
638.32,2.23
638.605,2.235
638.89,2.24
639.176,2.244
639.461,2.249
639.747,2.249
640.032,2.257
640.317,2.259
640.603,2.265
640.888,2.272
641.174,2.275
641.459,2.28
641.744,2.285
642.03,2.288
642.315,2.295
642.601,2.296
642.886,2.3
643.171,2.304
643.457,2.31
643.742,2.316
644.028,2.319
644.313,2.322
644.598,2.33
644.884,2.334
645.169,2.337
645.455,2.341
645.74,2.347
646.025,2.354
646.311,2.356
646.596,2.363
646.881,2.368
647.167,2.373
647.452,2.374
647.738,2.38
648.023,2.388
648.308,2.39
648.594,2.396
648.879,2.406
649.165,2.409
649.45,2.413
649.735,2.415
650.021,2.423
650.306,2.428
650.592,2.434
650.877,2.434
651.162,2.444
651.448,2.447
651.733,2.453
652.019,2.459
652.304,2.457
652.589,2.469
652.875,2.473
653.16,2.48
653.446,2.481
653.731,2.487
654.016,2.492
654.302,2.501
654.587,2.505
654.873,2.511
655.158,2.512
655.443,2.521
655.729,2.521
656.014,2.531
656.299,2.534
656.585,2.539
656.87,2.544
657.156,2.55
657.441,2.553
657.726,2.563
658.012,2.568
658.297,2.572
658.583,2.58
658.868,2.586
659.153,2.593
659.439,2.595
659.724,2.595
660.01,2.605
660.295,2.611
660.58,2.616
660.866,2.621
661.151,2.63
661.437,2.63
661.722,2.638
662.007,2.644
662.293,2.65
662.578,2.655
662.864,2.657
663.149,2.664
663.434,2.672
663.72,2.682
664.005,2.687
664.29,2.689
664.576,2.699
664.861,2.701
665.147,2.704
665.432,2.711
665.717,2.718
666.003,2.724
666.288,2.73
666.574,2.734
666.859,2.74
667.144,2.743
667.43,2.749
667.715,2.761
668.001,2.767
668.286,2.77
668.571,2.776
668.857,2.783
669.142,2.787
669.428,2.796
669.713,2.8
669.998,2.805
670.284,2.808
670.569,2.815
670.855,2.821
671.14,2.828
671.425,2.836
671.711,2.839
671.996,2.85
672.282,2.85
672.567,2.861
672.852,2.866
673.138,2.873
673.423,2.879
673.708,2.885
673.994,2.891
674.279,2.894
674.565,2.904
674.85,2.908
675.135,2.908
675.421,2.917
675.706,2.927
675.992,2.932
676.277,2.942
676.562,2.946
676.848,2.952
677.133,2.962
677.419,2.967
677.704,2.973
677.989,2.976
678.275,2.987
678.56,2.989
678.846,3.001
679.131,3.004
679.416,3.015
679.702,3.017
679.987,3.023
680.273,3.029
680.558,3.036
680.843,3.042
681.129,3.049
681.414,3.054
681.7,3.07
681.985,3.069
682.27,3.077
682.556,3.086
682.841,3.091
683.126,3.102
683.412,3.108
683.697,3.118
683.983,3.119
684.268,3.132
684.553,3.136
684.839,3.145
685.124,3.149
685.41,3.158
685.695,3.165
685.98,3.177
686.266,3.189
686.551,3.194
686.837,3.202
687.122,3.21
687.407,3.217
687.693,3.22
687.978,3.234
688.264,3.243
688.549,3.255
688.834,3.256
689.12,3.265
689.405,3.282
689.691,3.285
689.976,3.294
690.261,3.307
690.547,3.313
690.832,3.321
691.118,3.328
691.403,3.342
691.688,3.344
691.974,3.358
692.259,3.367
692.544,3.379
692.83,3.389
693.115,3.397
693.401,3.401
693.686,3.409
693.971,3.425
694.257,3.441
694.542,3.444
694.828,3.447
695.113,3.458
695.398,3.462
695.684,3.469
695.969,3.493
696.255,3.5
696.54,3.511
696.834,3.522
697.127,3.53
697.421,3.54
697.715,3.546
698.008,3.557
698.302,3.565
698.596,3.575
698.889,3.588
699.183,3.596
699.477,3.606
699.771,3.615
700.064,3.634
700.358,3.641
700.652,3.647
700.945,3.659
701.239,3.657
701.533,3.677
701.826,3.683
702.12,3.694
702.414,3.706
702.707,3.714
703.001,3.72
703.295,3.74
703.588,3.743
703.882,3.754
